paper_arxiv_id,paper_title,repo_url,framework,year,subfield,conference,is_official,mentioned_in_paper
2210.01846,Shock propagation from the Russia-Ukraine conflict on international multilayer food production network determines global food availability,https://github.com/l-moni/shock-propagation-food-supply,none,2022,uncategorized,,True,True
2405.11290,MBIAS: Mitigating Bias in Large Language Models While Retaining Context,https://github.com/shainarazavi/mbias,pytorch,2024,uncategorized,,True,True
2505.18694,AI-Driven Climate Policy Scenario Generation for Sub-Saharan Africa,https://github.com/adethebade/cpsg,none,2025,uncategorized,,True,True
2203.16871,Ransomware Detection using Process Memory,https://github.com/icfl-up/rdpm,none,2022,uncategorized,,True,True
2306.14194,Autoencoders for a manifold learning problem with a Jacobian rank constraint,https://github.com/cvfrs/as,pytorch,2023,uncategorized,,True,True
2212.05632,Blockchain Network Analysis: A Comparative Study of Decentralized Banks,https://github.com/sciecon/blockchain-network-analysis,none,2022,uncategorized,,True,True
2209.11134,Neural Networks Based on Power Method and Inverse Power Method for Solving Linear Eigenvalue Problems,https://github.com/summerloverain/pmnn_ipmnn,pytorch,2022,uncategorized,,True,True
2402.10588,Do Llamas Work in English? On the Latent Language of Multilingual Transformers,https://github.com/epfl-dlab/llm-latent-language,pytorch,2024,uncategorized,,True,True
2312.13601,Front stability of infinitely steep travelling waves in population biology,https://github.com/alex-tam/onephase_porousfisherstefanstability,none,2023,uncategorized,,True,True
2312.07767,Spatial Knowledge-Infused Hierarchical Learning: An Application in Flood Mapping on Earth Imagery,https://github.com/zelinxu2000/ski-hl,pytorch,2023,uncategorized,,True,True
2203.08570,Undersmoothing Causal Estimators with Generative Trees,https://github.com/misoc-mml/undersmoothing-data-augmentation,none,2022,uncategorized,,True,True
2202.08232,Quantum Lazy Training,https://github.com/phanous/quantum-lazy-training,none,2022,uncategorized,,True,True
2205.10936,On Elimination Strategies for Bandit Fixed-Confidence Identification,https://github.com/andreatirinzoni/bandit-elimination,none,2022,uncategorized,,True,True
2308.08871,Spatially and Spectrally Consistent Deep Functional Maps,https://github.com/rqhuang88/spatially-and-spectrally-consistent-deep-functional-maps,pytorch,2023,uncategorized,,True,True
2404.13647,Mean Aggregator is More Robust than Robust Aggregators under Label Poisoning Attacks on Distributed Heterogeneous Data,https://github.com/pengj97/lpa,pytorch,2024,uncategorized,,True,True
2405.07280,Humor Mechanics: Advancing Humor Generation with Multistep Reasoning,https://github.com/altsoph/humor-mechanics,none,2024,uncategorized,,True,True
2204.05192,Task-Synchronized Recurrent Neural Networks,https://github.com/oshapio/task-synchronized-rnns,none,2022,uncategorized,,True,True
2406.01552,Learning equivariant tensor functions with applications to sparse vector recovery,https://github.com/wilsongregory/tensorpolynomials,jax,2024,uncategorized,,True,True
2405.10186,Introducing Learning Rate Adaptation CMA-ES into Rigid 2D/3D Registration for Robotic Navigation in Spine Surgery,https://github.com/m1nhengchen/cmaes-reg,pytorch,2024,uncategorized,,True,True
2209.09315,Deep Linear Networks can Benignly Overfit when Shallow Ones Do,https://github.com/niladri-chatterji/benign-deep-linear,pytorch,2022,uncategorized,,True,True
2303.01926,RAFEN -- Regularized Alignment Framework for Embeddings of Nodes,https://github.com/graphml-lab-pwr/rafen,pytorch,2023,uncategorized,,True,True
2305.06625,Dropout Regularization in Extended Generalized Linear Models based on Double Exponential Families,https://github.com/luetkeschwienhorst/dropoutinextendedglms,none,2023,uncategorized,,True,True
2410.14155,Towards Faithful Natural Language Explanations: A Study Using Activation Patching in Large Language Models,https://github.com/wj210/causal-faithfulness,pytorch,2024,uncategorized,,True,True
2404.00620,Reporting Eye-Tracking Data Quality: Towards a New Standard,https://github.com/aeye-lab/pymovements,none,2024,uncategorized,,True,True
2209.13971,3D Neural Sculpting (3DNS): Editing Neural Signed Distance Functions,https://github.com/pettza/3dns,pytorch,2022,uncategorized,,True,True
2504.02607,Learning Geometrically-Informed Lyapunov Functions with Deep Diffeomorphic RBF Networks,https://github.com/stesfazgi/diffeomorphic-lyapunov-functions,none,2025,uncategorized,,True,True
2405.18419,Exploring the Evolution of Altruistic Punishment with a PDE Model of Cultural Multilevel Selection,https://github.com/dbcooney/Multilevel-Altruistic-Punishment-Paper-Code,none,2024,uncategorized,,True,True
2505.24037,Leave it to the Specialist: Repair Sparse LLMs with Sparse Fine-Tuning via Sparsity Evolution,https://github.com/qiaoxiao7282/seft,pytorch,2025,uncategorized,,True,True
2401.03595,Quantifying T cell morphodynamics and migration in 3D collagen matrices,https://github.com/yeerenlow/tcells_paper_code,none,2024,uncategorized,,True,True
2306.06547,Local-to-global Perspectives on Graph Neural Networks,https://github.com/chen-cai-osu/mpnn-gt-connection,pytorch,2023,uncategorized,,True,True
2401.07529,MM-SAP: A Comprehensive Benchmark for Assessing Self-Awareness of Multimodal Large Language Models in Perception,https://github.com/yhwmz/mm-sap,none,2024,uncategorized,,True,True
2210.10267,Synthetic Sonar Image Simulation with Various Seabed Conditions for Automatic Target Recognition,https://github.com/aprilab-uf/oceans-ue-synthetic-sonar-image,none,2022,uncategorized,,True,True
2309.02711,Addressing Imperfect Symmetry: a Novel Symmetry-Learning Actor-Critic Extension,https://github.com/m-abr/Adaptive-Symmetry-Learning,pytorch,2023,uncategorized,,True,True
2312.01884,Correlation and Unintended Biases on Univariate and Multivariate Decision Trees,https://github.com/msetzu/univariate-vs-multivariate-decision-trees,none,2023,uncategorized,,True,True
2305.03328,Time-weighted Frequency Domain Audio Representation with GMM Estimator for Anomalous Sound Detection,https://github.com/liuyoude/twfr-gmm,pytorch,2023,uncategorized,,True,True
2210.00743,An Embarrassingly Simple Approach for Intellectual Property Rights Protection on Recurrent Neural Networks,https://github.com/zhiqin1998/recurrentipr,pytorch,2022,uncategorized,,True,True
2406.08467,DafnyBench: A Benchmark for Formal Software Verification,https://github.com/sun-wendy/dafnybench,none,2024,uncategorized,,True,True
2502.14950,Symmetric observations without symmetric causal explanations,https://github.com/apozas/symmetric-causal,none,2025,uncategorized,,True,True
2410.00210,End-to-end Piano Performance-MIDI to Score Conversion with Transformers,https://github.com/timfelixbeyer/midi2scoretransformer,pytorch,2024,uncategorized,,True,True
2310.05657,A Closer Look into Automatic Evaluation Using Large Language Models,https://github.com/d223302/a-closer-look-to-llm-evaluation,none,2023,uncategorized,,True,True
2212.09321,Learning from Training Dynamics: Identifying Mislabeled Data Beyond Manually Designed Features,https://github.com/Christophe-Jia/mislabel-detection,pytorch,2022,uncategorized,,True,True
2504.02515,Exploration-Driven Generative Interactive Environments,https://github.com/insait-institute/genieredux,pytorch,2025,uncategorized,,True,True
2406.12803,Scalable Rule Lists Learning with Sampling,https://github.com/VandinLab/SamRuLe,none,2024,uncategorized,,True,True
2503.23219,Aurelia: Test-time Reasoning Distillation in Audio-Visual LLMs,https://github.com/schowdhury671/aurelia,none,2025,uncategorized,,True,True
2206.01463,Safety Certification for Stochastic Systems via Neural Barrier Functions,https://github.com/dai-lab-herald/neural-barrier-functions,pytorch,2022,uncategorized,,True,True
2403.04975,Deep Backward and Galerkin Methods for the Finite State Master Equation,https://github.com/ethanzell/dgme-and-dbme-algorithms,none,2024,uncategorized,,True,True
2209.06015,Black-box Dataset Ownership Verification via Backdoor Watermarking,https://github.com/thuyimingli/dvbw,pytorch,2022,uncategorized,,True,True
2410.20774,Are LLM-Judges Robust to Expressions of Uncertainty? Investigating the effect of Epistemic Markers on LLM-based Evaluation,https://github.com/dongryeollee96/ember,pytorch,2024,uncategorized,,True,True
2307.04599,Bridging MDE and AI: A Systematic Review of Domain-Specific Languages and Model-Driven Practices in AI Software Systems Engineering,https://github.com/sraedler/model-driven-engineering4artificial-intelligence,none,2023,uncategorized,,True,True
2501.12766,NExtLong: Toward Effective Long-Context Training without Long Documents,https://github.com/caskcsg/longcontext,pytorch,2025,uncategorized,,True,True
2409.17213,Plurals: A System for Guiding LLMs Via Simulated Social Ensembles,https://github.com/josh-ashkinaze/plurals,none,2024,uncategorized,,True,True
2404.15812,Facilitating Advanced Sentinel-2 Analysis Through a Simplified Computation of Nadir BRDF Adjusted Reflectance,https://github.com/esds-leipzig/sen2nbar,none,2024,uncategorized,,True,True
2303.04030,PyXAB -- A Python Library for $\mathcal{X}$-Armed Bandit and Online Blackbox Optimization Algorithms,https://github.com/williamlwj/pyxab,pytorch,2023,uncategorized,,True,True
2210.15031,Characterizing Datapoints via Second-Split Forgetting,https://github.com/pratyushmaini/ssft,pytorch,2022,uncategorized,,True,True
2504.07210,MESA: Text-Driven Terrain Generation Using Latent Diffusion and Global Copernicus Data,https://github.com/PaulBorneP/MESA,pytorch,2025,uncategorized,,True,True
2404.13307,Beyond Accuracy: Investigating Error Types in GPT-4 Responses to USMLE Questions,https://github.com/roysoumya/usmle-gpt4-error-taxonomy,none,2024,uncategorized,,True,True
2204.04601,Explaining Deep Convolutional Neural Networks via Latent Visual-Semantic Filter Attention,https://github.com/yuyang0901/lavise,pytorch,2022,uncategorized,,True,True
2506.10632,Hessian Geometry of Latent Space in Generative Models,https://github.com/alobashev/hessian-geometry-of-diffusion-models,pytorch,2025,uncategorized,,True,True
2406.09038,CGP++ : A Modern C++ Implementation of Cartesian Genetic Programming,https://github.com/RomanKalkreuth/cgp-plusplus,none,2024,uncategorized,,True,True
2307.14705,High Dynamic Range Imaging via Visual Attention Modules,https://github.com/alirezaomrani95/hdr-vam,tf,2023,uncategorized,,True,True
2208.10286,Rigid Base Biasing in Molecular Dynamics enables enhanced sampling of DNA conformations,https://github.com/aderikvoorspoels/rbb-na,none,2022,uncategorized,,True,True
2305.19428,Evaluating geospatial context information for travel mode detection,https://github.com/mie-lab/mode_detect,none,2023,uncategorized,,True,True
2205.03749,GOCPT: Generalized Online Canonical Polyadic Tensor Factorization and Completion,https://github.com/ycq091044/gocpt,pytorch,2022,uncategorized,,True,True
2308.04073,Learning Specialized Activation Functions for Physics-informed Neural Networks,https://github.com/leaplabthu/adaafforpinns,pytorch,2023,uncategorized,,True,True
2310.05073,Enhancing Argument Structure Extraction with Efficient Leverage of Contextual Information,https://github.com/luoxiaoheics/ecase,pytorch,2023,uncategorized,,True,True
2405.04271,Generating Feature Vectors from Phonetic Transcriptions in Cross-Linguistic Data Formats,https://github.com/cldf-clts/soundvectors,none,2024,uncategorized,,True,True
2211.06578,"Affinity Feature Strengthening for Accurate, Complete and Robust Vessel Segmentation",https://github.com/TY-Shi/AFN,pytorch,2022,uncategorized,,True,True
2407.03234,Self-Evaluation as a Defense Against Adversarial Attacks on LLMs,https://github.com/linlt-leon/self-eval,pytorch,2024,uncategorized,,True,True
2410.03775,Beyond correlation: The Impact of Human Uncertainty in Measuring the Effectiveness of Automatic Evaluation and LLM-as-a-Judge,https://github.com/amazon-science/beyondcorrelation,none,2024,uncategorized,,True,True
2205.13613,Circumventing Backdoor Defenses That Are Based on Latent Separability,https://github.com/unispac/circumventing-backdoor-defenses,pytorch,2022,uncategorized,,True,True
2502.10325,Process Reward Models for LLM Agents: Practical Framework and Directions,https://github.com/sanjibanc/agent_prm,pytorch,2025,uncategorized,,True,True
2405.16770,Physics informed cell representations for variational formulation of multiscale problems,https://github.com/YuxiangGao0321/Cell-based-MLP,pytorch,2024,uncategorized,,True,True
2306.16126,More efficient manual review of automatically transcribed tabular data,https://github.com/histlab/more-efficient-manual-review-of-automatically-transcribed-tabular-data,none,2023,uncategorized,,True,True
2310.11081,Understanding writing style in social media with a supervised contrastively pre-trained transformer,https://github.com/jahuerta92/star,pytorch,2023,uncategorized,,True,True
2503.18312,Diff-Palm: Realistic Palmprint Generation with Polynomial Creases and Intra-Class Variation Controllable Diffusion Models,https://github.com/ukuer/diff-palm,pytorch,2025,uncategorized,,True,True
2406.11944,Transcoders Find Interpretable LLM Feature Circuits,https://github.com/jacobdunefsky/transcoder_circuits,jax,2024,uncategorized,,True,True
2405.14170,Large Language Models-guided Dynamic Adaptation for Temporal Knowledge Graph Reasoning,https://github.com/jiapuwang/LLM-DA,none,2024,uncategorized,,True,True
2408.08381,Pre-processing and Compression: Understanding Hidden Representation Refinement Across Imaging Domains via Intrinsic Dimension,https://github.com/mazurowski-lab/intrinsic-properties,pytorch,2024,uncategorized,,True,True
2401.17686,Deductive Beam Search: Decoding Deducible Rationale for Chain-of-Thought Reasoning,https://github.com/osu-nlp-group/deductive-beam-search,pytorch,2024,uncategorized,,True,True
2505.03649,Weighted Random Dot Product Graphs,https://github.com/bmarenco/wrdpg,none,2025,uncategorized,,True,True
2405.01817,Uniformly Stable Algorithms for Adversarial Training and Beyond,https://github.com/jiancongxiao/moreau-envelope-sgd,pytorch,2024,uncategorized,,True,True
2502.00032,Querying Databases with Function Calling,https://github.com/weaviate/gorilla,none,2025,uncategorized,,True,True
2505.18723,Bulls vs Bears: a Trinomial Model of a Financial Asset,https://github.com/nahueliarca/bullsvsbears,none,2025,uncategorized,,True,True
2202.02981,Neural Tangent Kernel Analysis of Deep Narrow Neural Networks,https://github.com/lthilnklover/deep-narrow-ntk,pytorch,2022,uncategorized,,True,True
2310.02994,Multiple Physics Pretraining for Physical Surrogate Models,https://github.com/PolymathicAI/multiple_physics_pretraining,pytorch,2023,uncategorized,,True,True
2404.18155,ShapeMoiré: Channel-Wise Shape-Guided Network for Image Demoiréing,https://github.com/sichengs/shapemoire,pytorch,2024,uncategorized,,True,True
2206.15254,Localizing the Recurrent Laryngeal Nerve via Ultrasound with a Bayesian Shape Framework,https://github.com/wulalago/rlnlocalization,pytorch,2022,uncategorized,,True,True
2503.05142,RocketEval: Efficient Automated LLM Evaluation via Grading Checklist,https://github.com/joinn99/rocketeval-iclr,none,2025,uncategorized,,True,True
2312.17306,Gradient Flossing: Improving Gradient Descent through Dynamic Control of Jacobians,https://github.com/rainerengelken/gradientflossing,none,2023,uncategorized,gradient-flossing-improving-gradient-descent,True,True
2208.10010,NOSMOG: Learning Noise-robust and Structure-aware MLPs on Graphs,https://github.com/meettyj/nosmog,pytorch,2022,uncategorized,,True,True
2502.20408,Brain-Inspired Exploration of Functional Networks and Key Neurons in Large Language Models,https://github.com/whataboutmystar/llm_activation,pytorch,2025,uncategorized,,True,True
2311.15940,Physics-informed neural networks for transformed geometries and manifolds,https://github.com/samuelburbulla/trafo-pinn,pytorch,2023,uncategorized,,True,True
2304.02811,HomPINNs: homotopy physics-informed neural networks for solving the inverse problems of nonlinear differential equations with multiple solutions,https://github.com/haoyangzheng1996/hompinn,pytorch,2023,uncategorized,,True,True
2306.09739,Stabilized Neural Differential Equations for Learning Dynamics with Explicit Constraints,https://github.com/white-alistair/Stabilized-Neural-Differential-Equations,none,2023,uncategorized,,True,True
2503.08923,Enhancing Large Language Models for Hardware Verification: A Novel SystemVerilog Assertion Dataset,https://github.com/anandmenon12/vert,none,2025,uncategorized,,True,True
2407.05690,Pruning Large Language Models to Intra-module Low-rank Architecture with Transitional Activations,https://github.com/sbwww/transact-pruning,none,2024,uncategorized,,True,True
2402.04613,Wasserstein Gradient Flows for Moreau Envelopes of f-Divergences in Reproducing Kernel Hilbert Spaces,https://github.com/viktorajstein/regularized_f_divergence_particle_flows,pytorch,2024,uncategorized,,True,True
2403.17793,Neural Exponential Stabilization of Control-affine Nonlinear Systems,https://github.com/decodepfl/neural-exponential-stabilization,none,2024,uncategorized,,True,True
2312.17025,Experiential Co-Learning of Software-Developing Agents,https://github.com/openbmb/chatdev,none,2023,uncategorized,,True,True
2303.01886,Machine learning using magnetic stochastic synapses,https://github.com/mattoaellis/binary_stochastic_synapses,pytorch,2023,uncategorized,,True,True
2210.09302,The impact of big winners on passive and active equity investment strategies,https://github.com/maxmarkov/stock-index,none,2022,uncategorized,,True,True
2505.19339,Towards Humanoid Robot Autonomy: A Dynamic Architecture Integrating Continuous thought Machines (CTM) and Model Context Protocol (MCP),https://github.com/brucewang123456789/GeniusTrail,none,2025,uncategorized,,True,True
2507.04626,Heterogeneous User Modeling for LLM-based Recommendation,https://github.com/honghuibao2000/hum,pytorch,2025,uncategorized,,True,True
2205.05907,Machine Learning Workflow to Explain Black-box Models for Early Alzheimer's Disease Classification Evaluated for Multiple Datasets,https://github.com/louisebloch/alzheimerexplainablemlcorrelations,none,2022,uncategorized,,True,True
2503.23786,MGD-SAM2: Multi-view Guided Detail-enhanced Segment Anything Model 2 for High-Resolution Class-agnostic Segmentation,https://github.com/sevenshr/mgd-sam2,none,2025,uncategorized,,True,True
2207.07690,Support Vector Machines with the Hard-Margin Loss: Optimal Training via Combinatorial Benders' Cuts,https://github.com/vidalt/hard-margin-svm,none,2022,uncategorized,,True,True
2503.08221,EgoBlind: Towards Egocentric Visual Assistance for the Blind,https://github.com/doc-doc/egoblind,none,2025,uncategorized,,True,True
2409.03644,RealisHuman: A Two-Stage Approach for Refining Malformed Human Parts in Generated Images,https://github.com/wangbenzhi/realishuman,pytorch,2024,uncategorized,,True,True
2210.10275,Towards Explaining Distribution Shifts,https://github.com/inouye-lab/explaining-distribution-shifts,pytorch,2022,uncategorized,,True,True
2505.12328,LLMSR@XLLM25: An Empirical Study of LLM for Structural Reasoning,https://github.com/asdfo123/llmsr-asdfo123,pytorch,2025,uncategorized,,True,True
2309.02888,Multi-Device Task-Oriented Communication via Maximal Coding Rate Reduction,https://github.com/chang-cai/taskcommmcr2,pytorch,2023,uncategorized,,True,True
2504.20040,MP-SfM: Monocular Surface Priors for Robust Structure-from-Motion,https://github.com/cvg/mpsfm,pytorch,2025,uncategorized,,True,True
2204.05746,BABD: A Bitcoin Address Behavior Dataset for Pattern Analysis,https://github.com/y-xiang-hub/bitcoin-address-behavior-analysis,none,2022,uncategorized,,True,True
2309.07261,Simultaneous inference for generalized linear models with unmeasured confounders,https://github.com/jaydu1/gcate,none,2023,uncategorized,,True,True
2402.04154,Read to Play (R2-Play): Decision Transformer with Multimodal Game Instruction,https://github.com/ygjin11/r2-play,pytorch,2024,uncategorized,,True,True
2305.01656,Probabilistic Formal Modelling to Uncover and Interpret Interaction Styles,https://github.com/oanaandrei/temporalanalytics,none,2023,uncategorized,,True,True
2506.13793,Med-REFL: Medical Reasoning Enhancement via Self-Corrected Fine-grained Reflection,https://github.com/tianyin123/med-refl,none,2025,nlp,,True,True
2210.12553,Understanding Domain Learning in Language Models Through Subpopulation Analysis,https://github.com/zsquaredz/subpopulation_analysis,pytorch,2022,nlp,,True,True
2305.19928,Supplementary Features of BiLSTM for Enhanced Sequence Labeling,https://github.com/conglei2xu/global-context-mechanism,pytorch,2023,nlp,,True,True
2305.14072,When the Music Stops: Tip-of-the-Tongue Retrieval for Music,https://github.com/spotify-research/tot,none,2023,nlp,,True,True
2403.12799,Investigating Text Shortening Strategy in BERT: Truncation vs Summarization,https://github.com/mirzaalimm/truncationvssummarization,none,2024,nlp,,True,True
2205.01376,Textual Entailment for Event Argument Extraction: Zero- and Few-Shot with Multi-Source Learning,https://github.com/osainz59/Ask2Transformers,pytorch,2022,nlp,,True,True
2211.03616,Learning Semantic Textual Similarity via Topic-informed Discrete Latent Variables,https://github.com/erxinyu/disbert,jax,2022,nlp,,True,True
2209.07972,A Multi-turn Machine Reading Comprehension Framework with Rethink Mechanism for Emotion-Cause Pair Extraction,https://github.com/zhoucz97/ecpe-mm-r,pytorch,2022,nlp,,True,True
2205.08755,Persian Natural Language Inference: A Meta-learning approach,https://github.com/hassanmojab/metanli,pytorch,2022,nlp,,True,True
2506.07423,SEED: Enhancing Text-to-SQL Performance and Practical Usability Through Automatic Evidence Generation,https://github.com/felix01189/seed,none,2025,nlp,,True,True
2210.11560,Finding Dataset Shortcuts with Grammar Induction,https://github.com/princeton-nlp/shortcutgrammar,pytorch,2022,nlp,,True,True
2410.17081,Continuous Speech Tokenizer in Text To Speech,https://github.com/yixing-li/continuous-speech-tokenizer,none,2024,nlp,,True,True
2409.09009,Optimizing Rare Word Accuracy in Direct Speech Translation with a Retrieval-and-Demonstration Approach,https://github.com/siqilii/retrieve-and-demonstration-st,pytorch,2024,nlp,,True,True
2305.04522,Event Knowledge Incorporation with Posterior Regularization for Event-Centric Question Answering,https://github.com/lujunru/eventqaviapr,pytorch,2023,nlp,,True,True
2411.15484,Seed-Free Synthetic Data Generation Framework for Instruction-Tuning LLMs: A Case Study in Thai,https://github.com/parinzee/seed-free-synthetic-instruct,none,2024,nlp,,True,True
2305.01628,The Benefits of Bad Advice: Autocontrastive Decoding across Model Layers,https://github.com/ibm/auto-contrastive-generation,pytorch,2023,nlp,,True,True
2312.14069,EmphAssess : a Prosodic Benchmark on Assessing Emphasis Transfer in Speech-to-Speech Models,https://github.com/facebookresearch/emphassess,pytorch,2023,nlp,,True,True
2408.03125,COMMENTATOR: A Code-mixed Multilingual Text Annotation Framework,https://github.com/lingo-iitgn/commentator,none,2024,nlp,,True,True
2506.00823,Probing the Geometry of Truth: Consistency and Generalization of Truth Directions in LLMs Across Logical Transformations and Question Answering Tasks,https://github.com/colored-dye/truthfulness_probe_generalization,pytorch,2025,nlp,,True,True
2308.11432,A Survey on Large Language Model based Autonomous Agents,https://github.com/melih-unsal/demogpt,none,2023,nlp,,True,True
2310.13506,Explaining Interactions Between Text Spans,https://github.com/copenlu/spanex,pytorch,2023,nlp,,True,True
2212.07914,The Effects of In-domain Corpus Size on pre-training BERT,https://github.com/JasonZhangzy1757/the-effect-of-domain-corpus-size-for-pretraining,pytorch,2022,nlp,,True,True
2205.12335,K-12BERT: BERT for K-12 education,https://github.com/ads-ai/k12-bert-aied-2022,none,2022,nlp,,True,True
2405.16405,Intruding with Words: Towards Understanding Graph Injection Attacks at the Text Level,https://github.com/leirunlin/text-level-graph-attack,pytorch,2024,nlp,,True,True
2212.10537,Does CLIP Bind Concepts? Probing Compositionality in Large Image Models,https://github.com/marthaflinderslewis/clip-binding,pytorch,2022,nlp,,True,True
2305.02582,On the Expressivity Role of LayerNorm in Transformers' Attention,https://github.com/tech-srl/layer_norm_expressivity_role,pytorch,2023,nlp,,True,True
2408.11330,Design Principle Transfer in Neural Architecture Search via Large Language Models,https://github.com/milkmilk511/lapt,none,2024,nlp,,True,True
2312.17235,A Simple LLM Framework for Long-Range Video Question-Answering,https://github.com/ceezh/llovi,pytorch,2023,nlp,,True,True
2409.02685,RouterRetriever: Routing over a Mixture of Expert Embedding Models,https://github.com/amy-hyunji/routerretriever,pytorch,2024,nlp,,True,True
2206.14796,On the Robustness of Dialogue History Representation in Conversational Question Answering: A Comprehensive Study and a New Prompt-based Method,https://github.com/zorikg/marcqap,none,2022,nlp,,True,True
2205.11465,SQuALITY: Building a Long-Document Summarization Dataset the Hard Way,https://github.com/nyu-mll/squality,none,2022,nlp,,True,True
2403.17848,ArabicaQA: A Comprehensive Dataset for Arabic Question Answering,https://github.com/datascienceuibk/arabicaqa,pytorch,2024,nlp,,True,True
2505.10527,WorldPM: Scaling Human Preference Modeling,https://github.com/qwenlm/worldpm,none,2025,nlp,,True,True
2402.11142,Grasping the Essentials: Tailoring Large Language Models for Zero-Shot Relation Extraction,https://github.com/kevinsrr/repal,pytorch,2024,nlp,,True,True
2203.09866,Under the Morphosyntactic Lens: A Multifaceted Evaluation of Gender Bias in Speech Translation,https://github.com/mgaido91/FBK-fairseq-ST,pytorch,2022,nlp,,True,True
2204.13853,Detecting Textual Adversarial Examples Based on Distributional Characteristics of Data Representations,https://github.com/naliuanna/mdre,pytorch,2022,nlp,,True,True
2505.16968,"CASS: Nvidia to AMD Transpilation with Data, Models, and Benchmark",https://github.com/gustavostahl/cass,pytorch,2025,nlp,,True,True
2502.12085,APB: Accelerating Distributed Long-Context Inference by Passing Compressed Context Blocks across GPUs,https://github.com/thunlp/apb,none,2025,nlp,,True,True
2205.12404,FLUTE: Figurative Language Understanding through Textual Explanations,https://github.com/tuhinjubcse/model-in-the-loop-fig-lang,pytorch,2022,nlp,,True,True
2211.08633,MT Metrics Correlate with Human Ratings of Simultaneous Speech Translation,https://github.com/ufal/MT-metrics-in-SimST,none,2022,nlp,,True,True
2306.07096,Global and Local Semantic Completion Learning for Vision-Language Pre-training,https://github.com/iigroup/scl,pytorch,2023,nlp,,True,True
2304.00717,MiniRBT: A Two-stage Distilled Small Chinese Pre-trained Model,https://github.com/iflytek/minirbt,pytorch,2023,nlp,,True,True
2308.02323,Dataflow Dialogue Generation,https://github.com/telepathylabsai/OpenDF,none,2023,nlp,,True,True
2409.20434,QAEncoder: Towards Aligned Representation Learning in Question Answering System,https://github.com/IAAR-Shanghai/QAEncoder,none,2024,nlp,,True,True
2403.12582,AlphaFin: Benchmarking Financial Analysis with Retrieval-Augmented Stock-Chain Framework,https://github.com/alphafin-proj/alphafin,pytorch,2024,nlp,,True,True
2204.13355,Neighbors Are Not Strangers: Improving Non-Autoregressive Translation under Low-Frequency Lexical Constraints,https://github.com/sted-byte/act4nat,pytorch,2022,nlp,,True,True
2302.07845,NL2CMD: An Updated Workflow for Natural Language to Bash Commands Translation,https://github.com/magnumresearchgroup/magnum-nlc2cmd,pytorch,2023,nlp,,True,True
2307.07025,Data Augmentation for Machine Translation via Dependency Subtree Swapping,https://github.com/attilanagy234/syntax-augmentation-nmt,pytorch,2023,nlp,,True,True
2403.04791,LLM vs. Lawyers: Identifying a Subset of Summary Judgments in a Large UK Case Law Dataset,https://github.com/anaffinis/llm-vs-lawyers,none,2024,nlp,,True,True
2309.08047,"Bias in News Summarization: Measures, Pitfalls and Corpora",https://github.com/julmaxi/summary_bias,none,2023,nlp,,True,True
2501.06025,"How to Tune a Multilingual Encoder Model for Germanic Languages: A Study of PEFT, Full Fine-Tuning, and Language Adapters",https://github.com/rominaoji/german-language-adapter,pytorch,2025,nlp,,True,True
2208.00638,Composable Text Controls in Latent Space with ODEs,https://github.com/guangyliu/latentops,pytorch,2022,nlp,,True,True
2211.08411,Large Language Models Struggle to Learn Long-Tail Knowledge,https://github.com/nkandpa2/long_tail_knowledge,none,2022,nlp,,True,True
2305.09758,A Video Is Worth 4096 Tokens: Verbalize Videos To Understand Them In Zero Shot,https://github.com/midas-research/video-persuasion,none,2023,nlp,,True,True
2207.13988,Sequence to sequence pretraining for a less-resourced Slovenian language,https://github.com/matejulcar/slot5-tools,none,2022,nlp,,True,True
2406.02517,Deterministic Reversible Data Augmentation for Neural Machine Translation,https://github.com/BITHLP/DRDA,pytorch,2024,nlp,,True,True
2304.01331,Creating Custom Event Data Without Dictionaries: A Bag-of-Tricks,https://github.com/philip-schrodt/ngec,none,2023,nlp,,True,True
2210.04029,EDU-level Extractive Summarization with Varying Summary Lengths,https://github.com/yuping-wu/edu-vl,pytorch,2022,nlp,,True,True
2411.16487,When Babies Teach Babies: Can student knowledge sharing outperform Teacher-Guided Distillation on small datasets?,https://github.com/ai-da-stc/generative-ai-research-babylm,none,2024,nlp,,True,True
2411.19574,KV Shifting Attention Enhances Language Modeling,https://github.com/erogol/blagpt,pytorch,2024,nlp,,True,True
2307.15051,Matching Patients to Clinical Trials with Large Language Models,https://github.com/ncbi-nlp/trialgpt,none,2023,nlp,,True,True
2408.15796,Evaluating Named Entity Recognition Using Few-Shot Prompting with Large Language Models,https://github.com/geode-project/ner-llm,none,2024,nlp,,True,True
2408.08087,ColorMamba: Towards High-quality NIR-to-RGB Spectral Translation with Mamba,https://github.com/alexyangxx/colormamba,pytorch,2024,nlp,,True,True
2404.02013,"Breaking the Silence Detecting and Mitigating Gendered Abuse in Hindi, Tamil, and Indian English Online Spaces",https://github.com/advaithavetagiri/cnlp-nits-pp,none,2024,nlp,,True,True
2409.03717,Sample-Efficient Diffusion for Text-To-Speech Synthesis,https://github.com/justinlovelace/sesd,pytorch,2024,nlp,,True,True
2311.09205,When Is Multilinguality a Curse? Language Modeling for 250 High- and Low-Resource Languages,https://github.com/tylerachang/curse-of-multilinguality,none,2023,nlp,,True,True
2207.00929,Generating Repetitions with Appropriate Repeated Words,https://github.com/titech-nlp/repetition-generation,pytorch,2022,nlp,,True,True
